Date,Open,High,Low,Close,Volume,Adj Close
1999-04-26,431.73,435.96,431.73,434.97,7120000,434.97
1999-04-23,428.85,431.82,428.04,431.73,7449000,431.73
1999-04-22,426.57,432.13,426.35,428.85,9279000,428.85
1999-04-21,415.34,426.57,415.34,426.57,9200000,426.57
1999-04-20,412.41,416.25,410.44,415.34,9854000,415.34
1999-04-19,421.58,426.12,412.39,412.41,12144000,412.41
1999-04-16,417.77,423.12,416.56,421.58,10023000,421.58
1999-04-15,417.39,419.25,411.54,417.77,10898000,417.77
1999-04-14,417.24,425.55,417.24,417.39,9520000,417.39
1999-04-13,412.32,420.52,412.32,417.24,8109000,417.24
1999-04-12,405.86,413.02,400.38,412.32,8108000,412.32
1999-04-09,399.89,405.86,399.21,405.86,7161000,405.86
1999-04-08,397.77,399.89,396.29,399.89,8505000,399.89
1999-04-07,401.08,403.18,397.52,397.77,8164000,397.77
1999-04-06,403.52,403.52,399.39,401.08,7875000,401.08
1999-04-05,398.74,402.29,398.74,402.29,6958000,402.29
1999-04-01,397.63,400.06,396.71,398.74,7030000,398.74
1999-03-31,398.78,401.48,397.03,397.63,9243000,397.63
1999-03-30,399.76,400.55,397.92,398.78,7290000,398.78
1999-03-29,393.92,400.00,393.92,399.76,7479000,399.76
1999-03-26,392.99,394.84,391.24,393.92,7072000,393.92
1999-03-25,384.40,392.99,384.40,392.99,7842000,392.99
1999-03-24,383.37,384.57,381.96,384.40,7619000,384.40
1999-03-23,393.20,393.20,382.91,383.37,8113000,383.37
1999-03-22,396.58,397.36,393.13,393.20,6582000,393.20
1999-03-19,399.55,399.85,396.54,396.58,9147000,396.58
1999-03-18,398.43,399.92,398.41,399.55,8310000,399.55
1999-03-17,399.17,399.80,396.73,398.43,7523000,398.43
1999-03-16,400.84,401.80,399.10,399.17,7519000,399.17
1999-03-15,398.38,400.84,398.38,400.84,7272000,400.84
1999-03-12,401.08,401.65,397.51,398.38,8258000,398.38
1999-03-11,401.12,403.37,399.78,401.08,9048000,401.08
1999-03-10,399.20,401.16,399.20,401.12,8419000,401.12
1999-03-09,400.06,402.55,398.13,399.20,8037000,399.20
1999-03-08,398.01,400.08,398.01,400.06,7146000,400.06
1999-03-05,394.02,398.19,394.02,398.01,8349000,398.01
1999-03-04,391.95,394.24,391.42,394.02,7709000,394.02
1999-03-03,394.43,395.66,390.74,391.95,7517000,391.95
1999-03-02,394.39,398.30,394.01,394.43,7536000,394.43
1999-03-01,392.24,394.39,391.36,394.39,6995000,394.39
1999-02-26,392.72,393.54,390.60,392.26,7846000,392.26
1999-02-25,395.26,395.26,388.97,392.69,7405000,392.69
1999-02-24,399.01,400.78,395.26,395.26,7820000,395.26
1999-02-23,397.82,400.07,397.82,399.01,7811000,399.01
1999-02-22,392.30,397.82,392.30,397.82,7185000,397.82
1999-02-19,391.09,393.66,391.09,392.30,7000000,392.30
1999-02-18,389.54,391.93,388.58,391.09,7424000,391.09
1999-02-17,396.40,396.40,389.24,389.54,7351000,389.54
1999-02-16,398.44,402.73,395.60,396.40,6537600,396.40
1999-02-12,406.21,406.21,397.89,398.44,6915000,398.44
1999-02-11,397.96,406.19,397.96,406.16,8158000,406.16
1999-02-10,403.13,403.13,396.95,397.96,7214000,397.96
1999-02-09,411.33,411.33,402.78,403.13,7360000,403.13
1999-02-08,412.72,415.69,410.13,411.33,7054000,411.33
1999-02-05,417.79,418.49,412.67,412.72,8720000,412.72
1999-02-04,423.74,424.35,417.78,417.79,8544000,417.79
1999-02-03,421.73,423.74,420.66,423.74,8765000,423.74
1999-02-02,426.08,426.13,417.97,421.73,8455000,421.73
1999-02-01,427.22,429.13,425.92,426.08,7994000,426.08
1999-01-29,423.97,427.39,422.97,427.22,9170000,427.22
1999-01-28,421.13,424.19,421.13,423.97,8488000,423.97
1999-01-27,425.33,427.50,421.11,421.12,8938000,421.12
1999-01-26,422.11,425.57,422.11,425.33,8964000,425.33
1999-01-25,422.44,423.87,420.38,422.11,7239000,422.11
1999-01-22,424.05,424.05,419.49,422.44,7859000,422.44
1999-01-21,430.62,430.79,422.37,424.05,8718000,424.05
1999-01-20,430.89,435.30,430.18,430.62,9057000,430.62
1999-01-19,427.05,431.08,427.05,430.89,7855000,430.89
1999-01-15,420.10,427.05,420.04,427.05,7981000,427.05
1999-01-14,424.86,426.99,420.10,420.10,7972000,420.10
1999-01-13,427.36,427.36,412.64,424.86,9315000,424.86
1999-01-12,433.13,434.72,427.22,427.36,8002000,427.36
1999-01-11,431.23,433.24,429.95,433.13,8180000,433.13
1999-01-08,427.83,432.03,427.19,431.23,9378000,431.23
1999-01-07,427.79,428.16,423.79,427.83,8630000,427.83
1999-01-06,422.09,427.81,422.09,427.79,9869000,427.79
1999-01-05,421.10,422.60,420.54,422.09,7750000,422.09
1999-01-04,421.96,424.72,421.02,421.26,8770000,421.26
1998-12-31,411.91,421.98,411.49,421.96,7192000,421.96
1998-12-30,410.41,412.24,409.61,411.91,5942200,411.91
1998-12-29,408.28,410.41,406.37,410.41,5864900,410.41
1998-12-28,405.56,409.04,405.56,408.28,5315600,408.28
1998-12-24,404.79,405.57,404.30,405.56,2469800,405.56
1998-12-23,400.24,404.79,400.24,404.79,6975000,404.79
1998-12-22,401.83,402.19,399.00,400.24,6805000,400.24
1998-12-21,397.42,402.15,397.42,401.83,7448000,401.83
1998-12-18,393.78,397.49,393.78,397.42,8396000,397.42
1998-12-17,389.85,393.78,389.85,393.78,7394000,393.78
1998-12-16,389.57,391.15,388.05,389.85,7255000,389.85
1998-12-15,387.94,390.37,387.85,389.57,7779000,389.57
1998-12-14,395.37,395.37,387.61,387.94,7418000,387.94
1998-12-11,396.50,396.50,393.45,395.37,6889000,395.37
1998-12-10,401.96,402.23,396.13,396.50,7486000,396.50
1998-12-09,401.48,403.57,401.48,401.96,6942000,401.96
1998-12-08,401.17,404.05,400.28,401.48,7277000,401.48
1998-12-07,398.37,401.17,398.37,401.17,6712000,401.17
1998-12-04,395.00,398.37,395.00,398.37,7097000,398.37
1998-12-03,397.49,399.12,394.96,395.00,7991000,395.00
1998-12-02,398.74,398.74,396.10,397.49,7274000,397.49
1998-12-01,397.75,398.74,392.24,398.74,7892000,398.74
1998-11-30,402.09,403.14,397.15,397.75,6879000,397.75
1998-11-27,399.32,402.09,399.32,402.09,2569500,402.09
1998-11-25,396.60,399.32,396.60,399.32,5835800,399.32
1998-11-24,398.15,398.20,396.37,396.60,7662000,396.60
1998-11-23,394.29,398.76,394.29,398.15,7741000,398.15
1998-11-20,394.37,394.54,393.03,394.29,7212000,394.29
1998-11-19,392.12,394.64,392.12,394.37,6710000,394.37
1998-11-18,389.43,392.12,389.05,392.12,6525100,392.12
1998-11-17,390.42,390.42,385.63,389.43,7052000,389.43
1998-11-16,389.36,392.48,388.08,390.42,6155800,390.42
1998-11-13,392.20,392.56,389.36,389.36,6022700,389.36
1998-11-12,393.48,393.48,391.15,392.20,6623000,392.20
1998-11-11,396.86,399.39,392.99,393.47,7157000,393.47
1998-11-10,398.43,398.53,395.59,396.86,6713000,396.86
1998-11-09,400.32,400.61,397.08,398.43,5929900,398.43
1998-11-06,396.79,400.83,396.30,400.32,6831000,400.32
1998-11-05,392.96,396.80,390.63,396.79,7702000,396.79
1998-11-04,387.56,393.18,387.56,392.96,8611000,392.96
1998-11-03,386.82,387.79,385.06,387.56,7043000,387.56
1998-11-02,378.16,386.82,378.16,386.82,7538000,386.82
1998-10-30,374.48,379.23,374.48,378.16,7850000,378.16
1998-10-29,371.01,374.49,370.95,374.48,6994000,374.48
1998-10-28,371.50,371.50,368.53,371.47,6775000,371.47
1998-10-27,372.07,376.76,370.41,371.50,7645000,371.50
1998-10-26,367.05,372.12,366.91,372.07,6099100,372.07
1998-10-23,366.40,367.70,366.06,367.05,6376400,367.05
1998-10-22,359.94,366.40,359.74,366.40,7549000,366.40
1998-10-21,358.31,360.10,356.00,359.94,7451000,359.94
1998-10-20,352.45,363.74,352.45,358.31,9582000,358.31
1998-10-19,342.87,352.66,342.73,352.45,7386000,352.45
1998-10-16,334.81,342.88,334.81,342.87,10422000,342.87
1998-10-15,324.98,334.95,324.98,334.81,9376000,334.81
1998-10-14,320.33,325.87,319.53,324.98,7912000,324.98
1998-10-13,325.62,325.69,320.33,320.33,7333000,320.33
1998-10-12,318.40,327.63,318.40,325.62,6911000,325.62
1998-10-09,310.28,318.57,309.85,318.40,8781000,318.40
1998-10-08,322.23,322.23,303.87,310.28,11146000,310.28
1998-10-07,332.55,332.55,319.82,322.23,9770000,322.23
1998-10-06,336.80,340.85,330.94,332.55,8457000,332.55
1998-10-05,349.71,349.71,335.66,336.80,8175000,336.80
1998-10-02,350.04,350.65,344.46,349.71,9029000,349.71
1998-10-01,363.59,363.59,349.34,350.04,8997000,350.04
1998-09-30,365.80,365.80,359.10,363.59,8001000,363.59
1998-09-29,368.01,368.48,364.10,365.80,7601000,365.80
1998-09-28,369.02,371.49,367.27,368.01,6905000,368.01
1998-09-25,370.25,370.25,366.51,369.02,7368000,369.02
1998-09-24,376.01,376.97,370.11,370.25,8059000,370.25
1998-09-23,368.24,376.21,368.24,376.00,8997000,376.00
1998-09-22,362.64,368.82,362.64,368.24,6949000,368.24
1998-09-21,363.26,363.28,356.36,362.64,6098800,362.64
1998-09-18,355.29,363.26,355.29,363.26,7947000,363.26
1998-09-17,359.85,359.85,351.42,355.29,6945000,355.29
1998-09-16,357.73,360.20,357.73,359.85,7975000,359.85
1998-09-15,357.72,357.73,355.55,357.73,7246000,357.73
1998-09-14,353.62,359.61,353.62,357.72,7144000,357.72
1998-09-11,344.97,353.62,344.97,353.62,8191000,353.62
1998-09-10,352.69,352.69,343.07,344.97,8803000,344.97
1998-09-09,361.93,361.93,352.69,352.69,7043000,352.69
1998-09-08,347.07,361.93,347.07,361.93,8148000,361.93
1998-09-04,346.29,348.67,344.79,347.07,7803000,347.07
1998-09-03,352.65,352.65,345.81,346.29,8805000,346.29
1998-09-02,348.10,356.14,348.10,352.65,8946000,352.65
1998-09-01,337.95,348.17,335.87,346.19,12166000,346.19
1998-08-31,358.54,360.45,337.84,337.95,9175000,337.95
1998-08-28,366.10,368.43,358.07,358.54,8403000,358.54
1998-08-27,380.42,380.42,363.71,366.10,9386000,366.10
1998-08-26,389.77,389.77,379.36,380.42,6741000,380.42
1998-08-25,393.70,396.88,389.64,389.76,6649000,389.76
1998-08-24,395.64,398.12,393.40,393.70,5581000,393.70
1998-08-21,401.73,401.73,390.00,395.64,7257000,395.64
1998-08-20,405.84,405.91,401.72,401.73,6216300,401.73
1998-08-19,411.30,412.84,405.59,405.84,6336300,405.84
1998-08-18,403.96,411.43,403.96,411.29,6906000,411.29
1998-08-17,402.79,404.08,400.85,403.96,5843800,403.96
1998-08-14,403.83,406.33,402.16,402.79,6440300,402.79
1998-08-13,408.55,408.57,401.85,403.83,6607000,403.83
1998-08-12,400.61,408.70,400.61,408.55,7117000,408.55
1998-08-11,411.64,411.64,397.81,400.60,7744000,400.60
1998-08-10,415.80,415.98,410.86,411.64,5791800,411.64
1998-08-07,406.62,418.81,406.62,415.80,7591000,415.80
1998-08-06,398.69,406.62,397.51,406.62,7684000,406.62
1998-08-05,401.63,402.30,394.03,398.69,8516000,398.69
1998-08-04,413.36,415.54,401.32,401.63,8526000,401.63
1998-08-03,419.75,420.18,413.21,413.36,6204000,413.36
1998-07-31,429.50,430.16,419.75,419.75,6459100,419.75
1998-07-30,426.19,429.51,426.19,429.50,6874000,429.50
1998-07-29,427.54,430.40,425.56,426.19,6443500,426.19
1998-07-28,433.16,433.16,426.18,427.54,7036000,427.54
1998-07-27,438.58,438.58,430.40,433.16,6199900,433.16
1998-07-24,442.33,444.84,436.78,438.58,6986000,438.58
1998-07-23,450.93,451.29,442.33,442.33,7416000,442.33
1998-07-22,456.14,456.16,449.71,450.93,7398000,450.93
1998-07-21,461.92,462.48,456.06,456.14,6597000,456.14
1998-07-20,462.36,463.03,461.07,461.92,5605800,461.92
1998-07-17,463.64,464.33,462.10,462.36,6180300,462.36
1998-07-16,461.97,463.64,460.42,463.64,6778000,463.64
1998-07-15,459.43,461.98,459.43,461.98,7239000,461.98
1998-07-14,458.75,460.12,458.72,459.43,7003000,459.43
1998-07-13,458.43,459.08,458.10,458.75,5748800,458.75
1998-07-10,460.00,460.05,457.86,458.43,5760800,458.43
1998-07-09,459.97,460.44,458.92,460.00,6636000,460.00
1998-07-08,459.04,459.98,457.74,459.97,6072300,459.97
1998-07-07,459.97,460.29,458.63,459.04,6248900,459.04
1998-07-06,458.31,460.44,458.31,459.97,5147500,459.97
1998-07-02,459.85,459.85,457.91,458.31,5102100,458.31
1998-07-01,457.39,459.86,457.39,459.85,7016000,459.85
1998-06-30,453.83,457.66,452.66,457.39,7572000,457.39
1998-06-29,450.27,453.83,450.27,453.83,5643500,453.83
1998-06-26,450.16,450.89,449.37,450.27,5200500,450.27
1998-06-25,451.40,453.98,449.66,450.16,6699000,450.16
1998-06-24,447.42,451.31,447.42,451.31,7149000,451.31
1998-06-23,441.65,447.43,441.65,447.42,6571000,447.42
1998-06-22,438.42,442.01,438.42,441.65,5315500,441.65
1998-06-19,439.79,440.07,438.29,438.47,7155000,438.47
1998-06-18,444.08,444.49,439.74,439.79,5904400,439.79
1998-06-17,438.37,445.60,438.37,444.08,7444000,444.08
1998-06-16,433.86,438.37,433.86,438.37,6646000,438.37
1998-06-15,441.59,441.59,433.66,433.86,5958200,433.86
1998-06-12,444.35,444.48,437.36,441.59,6333000,441.59
1998-06-11,451.08,451.62,443.44,444.35,6274700,444.35
1998-06-10,456.74,456.74,450.83,451.08,6094100,451.08
1998-06-09,456.34,457.39,456.18,456.74,5636100,456.74
1998-06-08,454.24,457.36,454.15,456.34,5433900,456.34
1998-06-05,451.74,454.24,451.72,454.24,5584400,454.24
1998-06-04,449.16,451.74,449.16,451.74,5774700,451.74
1998-06-03,449.70,452.21,449.07,449.16,5844800,449.16
1998-06-02,451.17,453.16,449.21,449.70,5909300,449.70
1998-06-01,456.62,456.62,450.34,451.17,5376600,451.17
1998-05-29,455.80,458.75,455.80,456.62,5567800,456.62
1998-05-28,450.26,455.81,450.26,455.81,5889000,455.81
1998-05-27,455.08,455.08,445.60,450.26,6820400,450.26
1998-05-26,462.99,464.51,455.08,455.08,5414100,455.08
1998-05-22,467.19,467.19,461.87,462.99,4440700,462.99
1998-05-21,468.54,469.23,466.25,467.19,5519700,467.19
1998-05-20,470.86,471.90,468.11,468.54,5872400,468.54
1998-05-19,467.61,471.26,467.61,470.86,5660200,470.86
1998-05-18,472.44,472.65,466.32,467.61,5191000,467.61
1998-05-15,475.55,476.48,472.43,472.44,6219900,472.44
1998-05-14,477.48,477.82,475.51,475.55,5783800,475.55
1998-05-13,476.13,477.76,476.13,477.48,6000100,477.48
1998-05-12,476.90,477.36,474.21,476.13,6044200,476.13
1998-05-11,479.51,481.69,476.90,476.90,5608400,476.90
1998-05-08,475.96,479.91,475.96,479.51,5678900,479.51
1998-05-07,479.38,479.97,475.80,475.96,5822400,475.96
1998-05-06,481.74,483.26,479.35,479.37,6065400,479.37
1998-05-05,485.46,485.46,480.91,481.74,5836300,481.74
1998-05-04,484.94,487.54,484.94,485.46,5517000,485.46
1998-05-01,482.89,485.05,482.87,484.94,5819700,484.94
1998-04-30,476.98,483.47,476.98,482.89,6956000,482.89
1998-04-29,472.54,477.40,472.54,476.98,6387900,476.98
1998-04-28,468.50,474.45,468.50,472.54,6786000,472.54
1998-04-27,480.32,480.32,466.03,468.50,6859600,468.50
1998-04-24,484.95,486.22,479.38,480.32,6338900,480.32
1998-04-23,491.14,491.38,484.57,484.95,6531900,484.95
1998-04-22,491.41,492.28,490.58,491.14,6967400,491.14
1998-04-21,488.81,491.41,488.80,491.41,6756400,491.41
1998-04-20,487.01,489.29,487.01,488.81,5951900,488.81
1998-04-17,484.41,487.01,483.12,487.01,6722900,487.01
1998-04-16,487.12,487.16,484.27,484.41,6995700,484.41
1998-04-15,484.81,487.12,484.81,487.12,6850200,487.12
1998-04-14,479.56,484.85,479.56,484.85,6137300,484.85
1998-04-13,480.06,480.65,477.46,479.56,5644800,479.56
1998-04-09,475.33,480.05,475.33,480.04,5489400,480.04
1998-04-08,475.15,477.61,474.59,475.33,6163300,475.33
1998-04-07,481.88,481.88,472.96,475.15,6707600,475.15
1998-04-06,485.79,487.32,481.85,481.88,6258100,481.88
1998-04-03,486.43,487.36,485.79,485.79,6538800,485.79
1998-04-02,484.94,486.91,484.94,486.43,6743400,486.43
1998-04-01,480.68,484.96,480.44,484.93,6773100,484.93
1998-03-31,476.27,480.68,476.22,480.68,6749300,480.68
1998-03-30,477.14,477.14,475.85,476.22,4974000,476.22
1998-03-27,477.81,479.21,476.57,477.15,5821900,477.15
1998-03-26,477.15,477.81,475.78,477.81,6067700,477.81
1998-03-25,476.25,479.28,475.81,477.14,6765500,477.14
1998-03-24,473.96,476.55,473.96,476.26,6057200,476.26
1998-03-23,474.25,475.06,473.60,473.96,6313500,473.96
1998-03-20,474.30,475.35,473.55,474.25,7173100,474.25
1998-03-19,472.18,474.31,472.18,474.30,5982400,474.30
1998-03-18,471.11,472.19,470.00,472.18,6326900,472.18
1998-03-17,471.75,472.22,470.16,471.11,6809600,471.11
1998-03-16,468.78,471.89,468.78,471.76,5489800,471.76
1998-03-13,467.77,469.76,467.77,468.77,5978000,468.77
1998-03-12,467.12,467.87,465.91,467.77,5949400,467.77
1998-03-11,464.62,467.81,464.62,467.12,6552600,467.12
1998-03-10,461.12,464.64,461.12,464.62,6319200,464.62
1998-03-09,463.72,463.72,460.98,461.12,6247000,461.12
1998-03-06,456.82,464.01,456.82,463.72,6655000,463.72
1998-03-05,462.13,462.13,456.08,456.82,6482700,456.82
1998-03-04,462.42,462.42,460.53,462.13,6442800,462.13
1998-03-03,461.54,462.42,459.48,462.42,6123600,462.42
1998-03-02,461.83,463.71,461.08,461.54,5914700,461.54
1998-02-27,461.53,462.42,461.10,461.83,5744800,461.83
1998-02-26,458.44,461.57,458.28,461.54,6462800,461.54
1998-02-25,454.30,458.49,454.30,458.49,6113500,458.49
1998-02-24,456.29,456.30,453.56,454.30,5898800,454.30
1998-02-23,453.99,456.29,453.67,456.29,5507300,456.29
1998-02-20,454.24,454.24,451.82,453.99,5943000,453.99
1998-02-19,454.69,455.10,453.57,454.21,5818200,454.21
1998-02-18,453.19,454.69,452.71,454.69,6060000,454.69
1998-02-17,454.29,455.94,452.88,453.19,6058900,453.19
1998-02-13,452.40,454.29,451.94,454.29,5319400,454.29
1998-02-12,452.02,452.40,449.40,452.40,6114800,452.40
1998-02-11,451.19,452.88,451.19,452.02,5993000,452.02
1998-02-10,447.28,451.84,447.28,451.19,6428000,451.19
1998-02-09,445.50,447.31,445.50,447.28,5248100,447.28
1998-02-06,444.06,445.65,444.06,445.50,5696500,445.50
1998-02-05,441.84,445.78,441.84,444.06,7039800,444.06
1998-02-04,437.79,441.84,436.84,441.84,6954200,441.84
1998-02-03,434.42,437.80,434.23,437.80,6921200,437.80
1998-02-02,430.05,434.59,430.05,434.42,7243200,434.42
1998-01-30,431.99,432.10,429.15,430.05,6133800,430.05
1998-01-29,428.60,432.09,428.50,431.99,7507600,431.99
1998-01-28,422.53,428.65,422.53,428.60,7084700,428.60
1998-01-27,421.01,422.70,420.82,422.53,6791400,422.53
1998-01-26,424.81,425.54,420.54,421.01,5550800,421.01
1998-01-23,426.20,427.77,424.29,424.81,6357700,424.81
1998-01-22,429.89,429.89,425.74,426.20,6465700,426.20
1998-01-21,431.10,431.10,427.83,429.89,6261600,429.89
1998-01-20,426.25,431.32,426.25,431.31,6447900,431.31
1998-01-16,421.75,426.70,421.75,426.25,6700800,426.25
1998-01-15,421.92,422.64,421.38,421.75,5690500,421.75
1998-01-14,418.44,421.93,418.44,421.93,6032800,421.93
1998-01-13,410.88,418.46,410.88,418.44,6467400,418.44
1998-01-12,412.95,412.95,404.86,410.88,7054500,410.88
1998-01-09,425.71,425.81,412.07,412.95,7464200,412.95
1998-01-08,429.76,429.76,425.59,425.71,6521400,425.71
1998-01-07,433.10,433.10,427.02,429.79,6673900,429.79
1998-01-06,437.06,437.06,432.40,433.10,6183600,433.10
1998-01-05,436.52,438.17,435.76,437.06,6280700,437.06
1998-01-02,437.02,437.56,434.25,436.52,3667300,436.52
1997-12-31,434.01,438.62,433.84,437.02,4672800,437.02
1997-12-30,426.67,434.01,426.67,434.01,4995000,434.01
1997-12-29,421.49,426.67,421.49,426.67,4431600,426.67
1997-12-26,421.04,421.49,420.50,421.49,1549000,421.49
1997-12-24,422.03,422.55,420.36,421.04,2659800,421.04
1997-12-23,422.88,423.59,421.89,422.03,5150700,422.03
1997-12-22,420.03,423.75,420.03,422.88,5306700,422.88
1997-12-19,420.35,420.35,412.68,420.03,7932000,420.03
1997-12-18,426.44,426.74,420.11,420.35,6188700,420.35
1997-12-17,425.34,427.17,425.34,426.44,6189000,426.44
1997-12-16,420.76,425.37,420.76,425.34,6233200,425.34
1997-12-15,422.63,423.51,418.85,420.76,5971500,420.76
1997-12-12,424.70,426.73,421.47,422.63,5792800,422.63
1997-12-11,432.80,432.80,422.48,424.70,6317700,424.70
1997-12-10,438.16,438.16,431.17,432.81,6022900,432.81
1997-12-09,442.03,442.03,438.06,438.16,5391300,438.16
1997-12-08,438.06,442.03,438.06,442.03,4903200,442.03
1997-12-05,434.91,438.06,432.95,438.06,5635900,438.06
1997-12-04,433.81,436.14,433.81,434.91,6334700,434.91
1997-12-03,432.48,433.81,430.38,433.81,6246100,433.81
1997-12-02,434.16,434.16,432.11,432.48,5761200,432.48
1997-12-01,429.92,434.16,429.92,434.16,5903000,434.16
1997-11-28,428.16,430.83,428.16,429.92,1890700,429.92
1997-11-26,426.91,428.42,426.91,428.16,4877500,428.16
1997-11-25,428.68,429.04,425.44,426.91,5878900,426.91
1997-11-24,435.05,435.05,426.82,427.83,5149200,427.83
1997-11-21,435.70,437.88,434.55,435.05,6110000,435.05
1997-11-20,430.69,436.21,430.69,435.70,6026100,435.70
1997-11-19,432.13,432.13,430.08,430.69,5427200,430.69
1997-11-18,435.65,435.95,432.03,432.13,5213800,432.13
1997-11-17,428.41,436.21,428.41,435.65,5765400,435.65
1997-11-14,423.39,428.46,423.39,428.41,6357600,428.41
1997-11-13,423.44,425.99,418.83,423.39,6539600,423.39
1997-11-12,433.43,433.43,423.21,423.44,5853400,423.44
1997-11-11,435.40,435.87,432.47,433.43,4356600,433.43
1997-11-10,435.22,438.03,434.83,435.40,4641400,435.40
1997-11-07,442.83,442.83,433.16,435.22,5699800,435.22
1997-11-06,444.76,444.82,442.69,442.83,5228900,442.83
1997-11-05,442.31,444.93,442.31,444.76,5656800,444.76
1997-11-04,440.98,442.31,439.69,442.31,5415900,442.31
1997-11-03,433.26,440.98,433.26,440.98,5647400,440.98
1997-10-31,428.66,433.26,428.66,433.26,6380700,433.26
1997-10-30,434.87,434.87,427.73,428.66,7122300,428.66
1997-10-29,429.89,437.79,429.89,434.87,7776600,434.87
1997-10-28,420.13,429.90,405.37,429.89,12025500,429.89
1997-10-27,447.53,447.53,419.88,420.13,6937300,420.13
1997-10-24,449.36,453.43,447.02,447.53,6776300,447.53
1997-10-23,458.25,458.25,448.01,449.36,6732700,449.36
1997-10-22,458.93,459.31,457.27,458.25,6134900,458.25
1997-10-21,453.85,458.95,453.85,458.93,5823100,458.93
1997-10-20,449.29,453.85,448.75,453.85,4838800,453.85
1997-10-17,457.16,457.16,443.96,449.29,6249800,449.29
1997-10-16,462.74,463.85,456.39,457.16,5970100,457.16
1997-10-15,463.97,463.98,461.60,462.74,5053100,462.74
1997-10-14,465.21,466.19,462.52,463.97,5103300,463.97
1997-10-13,465.03,466.21,464.96,465.21,3548000,465.21
1997-10-10,464.55,465.03,462.71,465.03,5006800,465.03
1997-10-09,463.66,464.55,460.73,464.55,5518400,464.55
1997-10-08,463.78,464.60,461.85,463.66,5731100,463.66
1997-10-07,461.70,463.82,461.70,463.78,5519700,463.78
1997-10-06,459.52,461.87,459.52,461.70,4956200,461.70
1997-10-03,456.94,461.31,456.94,459.52,6233700,459.52
1997-10-02,454.69,456.97,454.69,456.94,4747600,456.94
1997-10-01,454.42,455.29,453.99,454.69,5986600,454.69
1997-09-30,451.31,453.82,450.86,453.82,5875000,453.82
1997-09-29,448.88,451.33,448.54,451.31,4771000,451.31
1997-09-26,447.92,449.24,447.89,448.88,5053400,448.88
1997-09-25,448.58,448.84,447.46,447.92,5248800,447.92
1997-09-24,449.42,450.33,448.43,448.58,6394600,448.58
1997-09-23,448.98,449.42,446.94,449.42,5229300,449.42
1997-09-22,447.17,449.76,447.17,448.98,4909000,448.98
1997-09-19,446.50,447.35,443.88,447.17,6310400,447.17
1997-09-18,446.15,447.78,446.14,446.50,5668300,446.50
1997-09-17,445.18,446.93,445.18,446.15,5905500,446.15
1997-09-16,440.17,445.20,440.17,445.18,6363800,445.18
1997-09-15,440.09,441.33,440.02,440.17,4680300,440.17
1997-09-12,435.93,440.09,435.90,440.09,5441500,440.09
1997-09-11,436.90,436.91,433.69,435.93,5750200,435.93
1997-09-10,437.75,438.19,436.65,436.90,5176200,436.90
1997-09-09,435.99,438.30,435.48,437.75,5022000,437.75
1997-09-08,433.04,435.99,433.02,435.99,4664300,435.99
1997-09-05,429.71,433.04,429.71,433.04,5364000,433.04
1997-09-04,428.79,430.19,428.54,429.71,5593100,429.71
1997-09-03,428.05,429.51,427.94,428.79,5490600,428.79
1997-09-02,423.43,428.06,423.43,428.05,4918700,428.05
1997-08-29,421.59,423.82,420.76,423.43,4139100,423.43
1997-08-28,420.84,422.51,418.50,421.59,4863000,421.59
1997-08-27,418.31,420.86,418.31,420.84,4921500,420.84
1997-08-26,418.09,419.00,417.22,418.31,4491100,418.31
1997-08-25,415.73,418.51,415.73,418.09,3889900,418.09
1997-08-22,417.04,417.04,411.97,415.73,4601600,415.73
1997-08-21,419.07,419.29,416.83,417.04,4990000,417.04
1997-08-20,413.79,419.07,413.79,419.07,5212700,419.07
1997-08-19,408.73,413.79,408.73,413.79,5456300,413.79
1997-08-18,408.58,408.95,406.17,408.73,5143300,408.73
1997-08-15,411.87,411.88,408.58,408.58,5378200,408.58
1997-08-14,411.64,412.69,411.07,411.87,5304600,411.87
1997-08-13,411.42,414.22,410.79,411.64,5872100,411.64
1997-08-12,412.65,414.94,411.22,411.42,4993100,411.42
1997-08-11,414.19,414.74,410.95,412.64,4803400,412.64
1997-08-08,420.12,420.12,411.59,414.19,5634200,414.19
1997-08-07,420.73,421.75,419.77,420.12,5760300,420.12
1997-08-06,418.32,420.73,418.25,420.73,5652000,420.73
1997-08-05,415.63,418.32,415.61,418.32,5257100,418.32
1997-08-04,414.21,415.64,413.15,415.63,4560000,415.63
1997-08-01,414.48,414.78,411.88,414.21,5137500,414.21
1997-07-31,413.44,414.64,413.14,414.48,5478300,414.48
1997-07-30,409.87,413.44,409.87,413.44,5684700,413.44
1997-07-29,408.68,409.88,408.18,409.88,5445400,409.88
1997-07-28,408.54,409.43,408.54,408.68,4669200,408.68
1997-07-25,408.19,409.10,408.19,408.54,5215100,408.54
1997-07-24,407.65,408.19,406.00,408.19,5710200,408.19
1997-07-23,406.16,408.01,406.16,407.64,6169300,407.64
1997-07-22,403.44,406.26,403.44,406.16,5795900,406.16
1997-07-21,404.11,404.25,403.14,403.44,4595000,403.44
1997-07-18,408.11,408.11,403.91,405.89,5897100,405.89
1997-07-17,410.22,410.26,407.75,408.11,6292500,408.11
1997-07-16,406.39,410.23,406.39,410.22,6473900,410.22
1997-07-15,403.85,406.41,403.85,406.39,5983700,406.39
1997-07-14,402.26,404.26,402.23,403.85,4859600,403.85
